Frame Transformation Calculation


Calculation Inputs

Calculation type       = Frame Transformation (from Frame 1 to Frame 2)
Frame 1                = j2000
Frame 2                = ITRF93
Time system            = UTC
Time format            = Calendar date and time
Time range             = jan 1 2016 00:00:00 to Jan 1 2021 00:00:00
Step                   = 1 hours
Light propagation      = No correction
Orientation form       = Euler angles
Rotation order         = R = [Angle3]z * [Angle2]x * [Angle1]z
Angular units          = Degrees
Angular velocity form  = Not included
Angular velocity units = Degrees/second


Frame Transformation Results

UTC calendar date               Angle 3 (deg)  Angle 2 (deg)  Angle 1 (deg)
2016-01-12 20:00:00.000000 UTC   -36.65096734     0.08916402    88.20031509
2016-01-12 21:00:00.000000 UTC   -21.59864474     0.08915676    88.18905929
2016-01-12 22:00:00.000000 UTC    -6.54541019     0.08915447    88.17689154
2016-01-12 23:00:00.000000 UTC     8.50787540     0.08915734    88.16467275
2016-01-13 00:00:00.000000 UTC    23.56034714     0.08916521    88.15326781
2016-01-13 01:00:00.000000 UTC    38.61119593     0.08917760    88.14348582
2016-01-13 02:00:00.000000 UTC    53.65972468     0.08919368    88.13602388
2016-01-13 03:00:00.000000 UTC    68.70539637     0.08921239    88.13141899
2016-01-13 04:00:00.000000 UTC    83.74787040     0.08923249    88.13001177
2016-01-13 05:00:00.000000 UTC    98.78702545     0.08925264    88.13192352
2016-01-13 06:00:00.000000 UTC   113.82296760     0.08927149    88.13704820
2016-01-13 07:00:00.000000 UTC   128.85602234     0.08928780    88.14506027
2016-01-13 08:00:00.000000 UTC   143.88671213     0.08930047    88.15543730
2016-01-13 09:00:00.000000 UTC   158.91572054     0.08930868    88.16749572
2016-01-13 10:00:00.000000 UTC   173.94384564     0.08931189    88.18043743
2016-01-13 11:00:00.000000 UTC  -171.02805405     0.08930992    88.19340395
2016-01-13 12:00:00.000000 UTC  -155.99911790     0.08930294    88.20553462
2016-01-13 13:00:00.000000 UTC  -140.96854125     0.08929144    88.21602478
2016-01-13 14:00:00.000000 UTC  -125.93563022     0.08927624    88.22418056
2016-01-13 15:00:00.000000 UTC  -110.89984906     0.08925842    88.22946622
2016-01-13 16:00:00.000000 UTC   -95.86085686     0.08923921    88.23154083
2016-01-13 17:00:00.000000 UTC   -80.81853141     0.08921996    88.23028217
2016-01-13 18:00:00.000000 UTC   -65.77297819     0.08920201    88.22579575
2016-01-13 19:00:00.000000 UTC   -50.72452379     0.08918663    88.21840814
2016-01-13 20:00:00.000000 UTC   -35.67369392     0.08917489    88.20864506
2016-01-13 21:00:00.000000 UTC   -20.62117778     0.08916764    88.19719570
2016-01-13 22:00:00.000000 UTC    -5.56778089     0.08916539    88.18486559
2016-01-13 23:00:00.000000 UTC     9.48563061     0.08916832    88.17252088
2016-01-14 00:00:00.000000 UTC    24.53818990     0.08917628    88.16102837
2016-01-14 01:00:00.000000 UTC    39.58908902     0.08918873    88.15119604
2016-01-14 02:00:00.000000 UTC    54.63763417     0.08920485    88.14371767
2016-01-14 03:00:00.000000 UTC    69.68329376     0.08922357    88.13912487
2016-01-14 04:00:00.000000 UTC    84.72573517     0.08924363    88.13775025
2016-01-14 05:00:00.000000 UTC    99.76484671     0.08926367    88.13970551
